54,2010,6053,2
42,2014,6111,1
81,2009,6122,3
73,1999,6062,4
51,2009,6094,2
94,2006,6032,1
89,2003,16052,5
88,2013,6032,9
75,2004,15031,4
103,2001,6062,1
72,2011,14021,3
53,2006,13014,3
15,2007,6011,1
83,2007,6132,9
66,2014,6074,2
87,2007,6062,5
88,2012,16061,1
60,2000,6092,2
83,2006,14021,3
69,2013,16061,2
22,1998,6032,1
84,2006,6033,6
95,2008,16041,1
73,1999,6034,1
32,1999,6061,1
63,2003,6112,1
39,2002,6042,1
89,2007,16081,4
67,2003,6053,3
68,2004,6121,4
76,2004,13013,6
66,2000,13014,2
84,2014,6052,6
49,2014,14021,2
73,2013,13014,4
98,2009,6052,1
95,2008,6071,1
42,2011,15021,1
80,2009,6071,1
47,2007,6022,1
41,2002,14021,2
79,2009,6111,4
93,2014,6021,3
94,2000,6122,1
59,2006,13014,3
38,2004,6021,1
86,2006,6131,7
87,2014,6051,6
55,2013,6061,1
84,2001,16052,6
68,2006,16062,2
92,2011,6093,2
76,2005,14022,5
50,2010,14021,2
45,2007,6131,1
31,2012,6131,1
51,2004,6132,2
47,2001,16081,1
46,1999,6131,1
93,2013,6012,2
91,2000,6121,2
45,2005,15021,1
81,2001,6093,2
89,2008,16043,6
56,1998,6041,2
95,2014,13011,2
71,2013,15021,2
27,2008,16031,1
70,2004,6091,2
57,2004,14022,1
29,2010,13014,1
69,2002,15011,1
58,2012,16063,1
52,2000,6132,1
84,1999,16121,5
63,2013,6042,2
89,2013,6051,4
78,2001,6132,10
95,2000,6013,1
61,2014,6121,1
82,2006,6062,6
85,2006,16121,4
103,2012,6071,1
43,2010,6013,1
91,2013,13012,7
89,2005,6021,3
70,2000,16061,1
59,1999,6033,1
75,2008,16041,5
63,2004,6091,1
76,2004,6031,1
51,2001,13012,4
79,1998,6072,1
81,2008,6111,7
82,2009,6132,8
94,2013,6051,4
76,2007,6061,3
81,2003,6082,5
,,6111,0
74,2001,15011,2
48,2000,13012,1
72,2008,6032,5
95,2002,6052,2
66,1999,6112,2
73,2005,6122,4
78,2013,16121,1
51,2007,6043,1
55,2009,6012,2
91,2012,6122,3
98,2000,6051,1
47,2001,14021,1
96,2005,13012,1
62,2014,6121,1
59,2001,16051,3
86,2007,6112,5
66,1999,14011,1
66,2011,6031,1
91,2007,6121,3
85,2006,16081,7
88,2008,6081,6
66,2000,6042,1
64,2003,6051,1
52,2010,6032,1
74,2008,14022,5
58,2004,6034,1
72,1998,6032,3
77,2007,13014,3
74,2005,6122,3
90,1999,6021,4
80,2006,6032,4
27,2002,15021,1
85,2010,6081,1
84,2012,16031,2
62,2009,6071,2
92,2013,6081,6
74,1998,6061,5
91,1999,6022,5
65,2002,6042,3
72,2005,13011,1
96,2011,16041,2
84,2009,16063,1
84,2012,15011,5
55,2006,16063,2
91,2013,15031,5
76,2012,6011,2
53,2003,15021,2
96,2013,6053,1
86,2000,6112,4
77,2007,14021,3
87,2011,6074,7
77,1999,6041,2
77,2001,6051,2
94,2002,6071,1
81,2008,13014,4
83,2011,6061,8
49,2002,6092,3
94,2003,16041,1
43,2003,14022,1
64,2013,6041,3
27,2003,6093,1
85,2007,6073,5
82,2012,6013,4
80,2012,6092,1
89,2001,16061,3
71,2011,6043,1
47,2000,6121,2
85,2014,16072,3
87,2005,15031,5
88,2006,6081,8
84,2007,13014,1
60,2010,15011,4
76,2013,16051,4
73,2004,15011,3
88,2010,14021,6
51,1998,6053,1
52,2009,6021,1
88,2008,16061,6
64,2000,6071,1
81,2006,6021,1
56,2001,6052,4
58,2012,16081,1
93,1999,16043,2
78,2010,6092,2
63,2000,16121,1
99,2014,16041,2
